Epoch,Train_loss,val_loss
1,1.0250066300271612,1.0075108452554389
2,0.9172291021884901,0.9123180905471053
3,0.8865811990755782,0.894891987087982
4,0.8761924233839141,0.8901238755388238
5,0.8678788083382233,0.8832849653728184
6,0.8598043456672404,0.8789583660151999
7,0.8552189089163796,0.8760879915676025
8,0.849640399680142,0.8734232009008202
9,0.8454784934293648,0.8668654920420387
10,0.8414506002192969,0.8656474738108827
11,0.8380824629003522,0.8606646011158637
12,0.8346475727119366,0.8621417901894272
13,0.8313796100777205,0.858320511831834
14,0.8288959492472068,0.8569291919285574
15,0.8264998132917594,0.858319826311933
16,0.8233018156962089,0.8575753822215038
17,0.8203389106751718,0.8579322652331381
18,0.819031226276128,0.8540990235546814
19,0.8154889027132712,0.8502629230850386
20,0.8129724344152656,0.8510017471754767
21,0.8110385771619657,0.8585948933231128
22,0.8079447502875508,0.8498884655395541
23,0.8058719136958458,0.8494889491187589
24,0.8038230127884275,0.8489866520044821
25,0.8002208581900528,0.8478684800253993
26,0.7986682424415711,0.852971413093519
27,0.7953353415888726,0.8461191162699692
28,0.7941663651353306,0.8477836867052604
29,0.7904122175692015,0.8530707746594989
30,0.7891373068437719,0.8588378395167001
31,0.7860251407092889,0.8439806029966295
32,0.783372548536443,0.8434998524819931
33,0.7794600578545848,0.8491835313597773
34,0.7785766567998088,0.8653727194042464
35,0.7762827496957534,0.8495421393036783
36,0.7737665434947167,0.8464594166570257
37,0.7697900590611808,0.8530465245995024
38,0.7693450589979005,0.8495074213822806
39,0.7651043270860555,0.8652852869677808
40,0.7630772796883675,0.8444810835041329
41,0.760013724650021,0.8496211818238463
42,0.7576897504778133,0.8537357356993395
43,0.7554156459617865,0.8507254109840757
44,0.7527156808011012,0.8639843897536281
